Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/2020/08/26/vishwambhari-stuti-lyrics-meera-vyas-bharti-gosai-bharti-pandya-deepak-chawada/,20201022,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/09/01/tu-aake-dekhle-lyrics-king/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/02/ghadvaiya-mare-thakorji-nathi-thavu-lyrics-hemant-chauhan/,20201022,10,2,0:00:27,2,50.00%,20.00%,$0.00 
/2020/09/06/rooh-utte-vaar-lyrics-nachhatar-gill/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/08/koi-rajpara-jaine-lyrics-hemant-chauhan/,20201022,16,15,0:00:28,15,93.33%,93.75%,$0.00 
/2020/09/08/versace-lyrics-the-same-persons/,20201022,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/11/sonal-garbo-lyrics-abhisha-prajapati/,20201022,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/09/17/allah-khair-kare-lyrics-saajz-ft-himanshi-khurana/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/17/sheri-valavi-saj-karu-lyrics-lalita-ghodadra/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/17/sona-vatakdi-re-lyrics-rekha-rathod-prabhat-barot/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/17/tu-to-kali-ne-kalyani-lyrics-pamela-jain/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/20/maa-taro-garbo-lyrics-parthiv-gohil/,20201022,2,1,0:01:12,1,0.00%,50.00%,$0.00 
/2020/09/24/aaj-no-chandaliyo-lyrics-aishwarya-majmudar/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/haji-kasam-tari-vijli-lyrics-aditya-gadhavi/,20201022,2,1,0:27:46,1,0.00%,50.00%,$0.00 
/2020/09/24/mathurama-khel-kheli-lyrics-darshna-gandhi/,20201022,11,6,0:01:58,6,66.67%,54.55%,$0.00 
/2020/09/24/me-to-shangaryo-chachar-chowk-lyrics-pamela-jain/,20201022,7,2,0:02:41,2,50.00%,28.57%,$0.00 
/2020/09/24/odhni-odhu-odhu-ne-udi-jaay-lyrics-aishwarya-majmudar-vikas-ambore/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/pethalpur-ma-pavo-vagyo-lyrics-jyoti-vanzara/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/tahuka-karto-jay-morlo-lyrics-hemant-chauhan-pamela-jain-satish-dehra/,20201022,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/09/24/valamiya-chhodi-mat-jajo-lyrics-geeta-rabari-himanshu-chauhan/,20201022,4,2,0:00:19,2,50.00%,50.00%,$0.00 
/2020/09/26/jode-rejo-raj-lyrics-farida-mir-aditya-gadhvi/,20201022,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/26/ola-kana-ne-kaho-lyrics-kairavi-buch-siraj-memon/,20201022,5,4,0:00:12,4,75.00%,80.00%,$0.00 
/2020/09/27/aavo-to-ramva-ne-lyrics-kishor-manraja/,20201022,5,2,0:02:46,2,50.00%,40.00%,$0.00 
/2020/09/28/kum-kum-kera-pagle-lyrics-pamela-jain-kailash-kher/,20201022,8,6,0:03:12,6,66.67%,75.00%,$0.00 
/2020/09/30/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/01/tara-dungare-thi-utryo-vagh-re-lyrics-javed-ali/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/06/khel-khel-re-bhavani-maa-lyrics-lalita-ghodadra/,20201022,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/10/06/shu-bethi-maa-pag-upar-pag-chadhavi-lyrics-hemant-chauhan/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/06/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel-2/,20201022,2,2,0:02:15,2,50.00%,50.00%,$0.00 
/2020/10/06/tari-diwani-lyrics-twinkle-sharma-2/,20201022,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/2020/10/07/khodiyar-chhe-jogmaya-lyrics-falguni-pathak/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/09/ghost-rider-lyrics-mc-altaf-ikka/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/11/dhan-dhan-che-kutch-ni-dharti-lyrics-javed-ali/,20201022,4,3,0:00:27,2,50.00%,25.00%,$0.00 
/2020/10/11/kehendi-si-lyrics-rish-raga/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/11/phoolon-me-saj-rahe-hain-lyrics-maanya-arora/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/gujarati-lyrics/,20201022,4,2,0:00:34,0,0.00%,25.00%,$0.00 
/category/gujarati-lyrics/page/2/,20201022,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/category/marathi-songs/page/103/,20201022,1,1,0:00:04,1,0.00%,0.00%,$0.00 
/tag/gujarati-songs-starting-with-g/,20201022,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/tag/gujarati-songs-starting-with-k/,20201022,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/tag/marathi-songs-starting-with-t/page/3/,20201022,4,1,0:00:16,1,0.00%,0.00%,$0.00 
/tag/marathi-songs-starting-with-t/page/4/,20201022,1,1,0:00:52,0,0.00%,0.00%,$0.00 
/tag/marathi-songs-starting-with-t/page/5/,20201022,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-c/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-j/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-n/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-r/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-r/?fbclid=IwAR3MChdpzAVo71AfCATnEe6LSu7phx5zawPwZmifDJJ8jFHJzuORZ44Au4A,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-w/,20201022,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,20201021,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/2020/01/sundarkanda-sarga-34.html,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/04/21/tose-naina-tum-jo-aaye-lyrics-armaan-malik-tulsi-kumar/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/saiyaan-lyrics-sanam/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/23/nagri-ho-ayodhya-si-raghukul-sa-gharana-ho-bhajan-lyrics-in-hindi/,20201021,3,2,0:00:06,2,50.00%,66.67%,$0.00 
/2020/04/25/tajdar-e-haram-lyrics-coke-studio-season-8/,20201021,3,2,0:00:29,2,50.00%,66.67%,$0.00 
/2020/04/26/lagaya-dil-lyrics-sajjad-ali/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20201021,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/2020/04/30/aaj-mee-dattaguru-pahile-आज-मी-दत्तगुरु-पाहिले/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/amrutachi-godi-tujhya-bhajnaat-अमृताची-गोडी-तुझ्या-भ/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/05/01/hur-hur-aste-tich-uri-हूर-हूर-असते-तीच-उरी/,20201021,2,1,0:12:14,1,0.00%,50.00%,$0.00 
/2020/05/01/mrignayana-rasik-mohini-मृगनयना-रसिक-मोहिनी/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/nachat-na-gaganat-natha-नाचत-ना-गगनात-नाथा/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/nahi-kashi-mhanu-tula-नाही-कशी-म्हणू-तुला/,20201021,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/2020/05/02/nila-savla-nath-निळा-सावळा-नाथ-तशी-ही-नि/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/tu-udas-ka-तू-उदास-का-असा-तू-उदास-का/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/mone-koro-ami-nei-lyrics-মনে-করো-আমি-নেই-suman-kalyanpur/,20201021,5,3,0:00:49,3,66.67%,60.00%,$0.00 
/2020/05/07/happy-birthday-kids-mix-lyrics-aakanksha-sharma/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/25/main-suneya-lyrics-ammy-virk/,20201021,3,1,0:10:37,1,0.00%,33.33%,$0.00 
/2020/05/31/ektukhani-lyrics-একটুখানি-minar-rahman-song/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/girija-mein-urja-shiv-se-hai-lyrics/,20201021,5,3,0:00:50,3,66.67%,60.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20201021,12,7,0:01:02,7,85.71%,58.33%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20201021,5,2,0:02:06,2,0.00%,40.00%,$0.00 
/2020/06/15/east-truck-lyrics-rai-supinder/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/22/tomake-bhalobeshe-lyrics-তোমাকে-ভালোবেসে-tansener-tanpura-web-series/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/24/round-one-lyrics-emiway-bantai/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/04/duntara-lyrics-richa-sharma-hansraj-raghuwanshi/,20201021,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/09/matir-ango-hoibo-songo-lyrics-মাটির-অঙ্গ-হইবো-সাঙ্গ-a/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/ignore-lyrics-sony-dhaliwal/,20201021,2,1,0:00:31,1,0.00%,50.00%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/14/all-by-myself-lyrics-mickey-singh/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/14/tutte-dil-wala-lyrics-armaan-bedil-ft-raashi-sood/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/15/kya-hai-song-lyrics-fotty-seven/,20201021,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/23/amar-tu-rakhje-maa-અમર-તું-રાખજે-માં/,20201021,4,3,0:00:42,3,66.67%,75.00%,$0.00 
/2020/07/23/guru-datt-aarti-ગુરૂ-દત્ત-આરતી-गुरु-दत्/,20201021,4,2,0:01:18,2,50.00%,50.00%,$0.00 
/2020/07/23/kudarat-tara-khajane-khot-shu-padi-કુદરત-તારા-ખજાને-ખોટ/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/maa-ae-karya-ajvada-મા-એ-કર્યા-અજવાળા/,20201021,1,1,0:00:40,0,0.00%,0.00%,$0.00 
/2020/07/23/mataji-nu-sapakhru-માતાજીનું-સપાખરૂં/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/tara-nena-no-mane-rang-lagyo-તારા-નેણાં-નો-મને-રંગ-લ/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/27/mumbai-darshan-lyrics-devil/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/07/halarda-hu-gaavu-હાલરડાં-હું-ગાઉં/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/hey-maa-maru-karje-tu-rakhavadu-હે-માં-મારુ-કરજે-તું-ર/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/hu-kai-nai-bolu-aeto-jose-mari-mata-હું-કઈ-નઈ-બોલું-એતો-જો/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/10/maa-hinglaj-માઁ-હિંગળાજ/,20201021,4,3,0:05:42,3,66.67%,75.00%,$0.00 
/2020/08/10/mane-sambhare-makhan-chor-મને-સાંભરે-માખણ-ચોર/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/radha-khovaai-રાધા-ખોવાઈ/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/10/thakar-na-chakar-ઠાકર-ના-ચાકર/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/vadvala-na-desh-ma-વડવાળા-ના-દેશ-માં/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/11/fark-nai-painda-lyrics-virasat-sandhu/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/15/raat-andhari-sati-ne-vayak-aavya-રાત-અંધારી-સતીને-વાયક/,20201021,2,1,0:01:23,1,0.00%,50.00%,$0.00 
/2020/08/16/mogal-aavse-મોગલ-આવશે/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/billo-tu-agg-lyrics-singhsta-ft-yo-yo-honey-singh/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/mari-kuldevi-maa-મારી-કુળદેવી-માં/,20201021,2,1,0:00:01,1,0.00%,50.00%,$0.00 
/2020/08/17/partham-samru-saraswati-ne-પરથમ-સમરૂં-સરસ્વતી-ને/,20201021,2,1,0:00:11,1,0.00%,50.00%,$0.00 
/2020/08/21/gupp-marda-lyrics-kulwinder-billa-ft-gurlez-akhtar/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/22/ik-supna-lyrics-singga-3/,20201021,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/2020/08/22/jai-ganesh-deva-song-lyrics-hansraj-raghuwanshi/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/22/vagse-desi-dhol-jase-maro-jiv-lyrics-arjun-thakor/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/23/saheb-taro-batav-lyrics-praful-dave-sangeeta-labadiya/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/25/baby-ne-bournvita-pivdavu/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/01/helo-maro-sambhdo-lyrics-kinjal-dave/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/02/ghadvaiya-mare-thakorji-nathi-thavu-lyrics-hemant-chauhan/,20201021,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/2020/09/02/tamne-ramdev-parnave-lyrics-praful-dave-paresh-vadiya/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/03/tane-poni-bharta-joi-lyrics-rakesh-barot/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/08/chocolate-song-lyrics-tony-kakkar/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/08/koi-rajpara-jaine-lyrics-hemant-chauhan/,20201021,13,11,0:01:39,11,81.82%,84.62%,$0.00 
/2020/09/11/sonal-garbo-lyrics-abhisha-prajapati/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/17/busy-busy-lyrics-nimrat-khaira/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/17/ma-taro-garbo-zakamzol-lyrics-hemant-chauhan/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/17/sona-vatakdi-re-lyrics-rekha-rathod-prabhat-barot/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/20/rude-garbe-rame-chhe-lyrics-arvind-barot-meena-patel/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/20/taaron-ke-shehar-lyrics-neha-kakkar-jubin-nautiyal/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/mathe-matukadi-mahini-meli-lyrics-lalita-ghodadra/,20201021,6,3,0:07:12,3,66.67%,50.00%,$0.00 
/2020/09/24/mathurama-khel-kheli-lyrics-darshna-gandhi/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/09/24/me-to-shangaryo-chachar-chowk-lyrics-pamela-jain/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/tahuka-karto-jay-morlo-lyrics-hemant-chauhan-pamela-jain-satish-dehra/,20201021,2,1,0:00:56,1,0.00%,50.00%,$0.00 
/2020/09/24/valamiya-chhodi-mat-jajo-lyrics-geeta-rabari-himanshu-chauhan/,20201021,8,6,0:04:45,6,66.67%,62.50%,$0.00 
/2020/09/26/jode-rejo-raj-lyrics-farida-mir-aditya-gadhvi/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/26/ola-kana-ne-kaho-lyrics-kairavi-buch-siraj-memon/,20201021,6,5,0:19:39,5,80.00%,83.33%,$0.00 
/2020/09/27/aavo-to-ramva-ne-lyrics-kishor-manraja/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/28/dipo-na-mali-hot-to-maru-shu-that-lyrics-gaman-santhal/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/28/kum-kum-kera-pagle-lyrics-pamela-jain-kailash-kher/,20201021,4,3,0:00:16,3,66.67%,75.00%,$0.00 
/2020/10/01/tara-dungare-thi-utryo-vagh-re-lyrics-javed-ali/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/10/06/khel-khel-re-bhavani-maa-lyrics-lalita-ghodadra/,20201021,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/10/06/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel-2/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/07/ektaro-vage-ne-hari-maro-lyrics-geeta-rabari/,20201021,3,1,0:01:06,0,0.00%,33.33%,$0.00 
/2020/10/11/dhan-dhan-che-kutch-ni-dharti-lyrics-javed-ali/,20201021,4,3,0:00:28,3,66.67%,75.00%,$0.00 
/2020/10/11/kehendi-si-lyrics-rish-raga/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/11/phoolon-me-saj-rahe-hain-lyrics-maanya-arora/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/gujarati-lyrics/m-gujarati-lyrics/page/10/,20201021,2,1,0:01:58,1,0.00%,50.00%,$0.00 
/category/marathi-songs/n-marathi-songs/page/5/,20201021,2,1,0:00:53,1,0.00%,50.00%,$0.00 
/category/marathi-songs/page/116/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/hindi-songs-starting-with-s/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/marathi-songs-starting-with-m/page/3/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-f/,20201021,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-i/,20201021,2,1,0:00:06,1,0.00%,50.00%,$0.00 
/tag/punjabi-songs-starting-with-k/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-p/,20201021,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,20201020,3,2,0:00:05,1,100.00%,66.67%,$0.00 
/2020/01/sundarkanda-sarga-34.html,20201020,3,2,0:00:00,2,50.00%,66.67%,$0.00 
/2020/04/21/jabra-fan-lyrics-fan/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/mera-intkam-dekhegi-lyrics-shaadi-mein-zaroor-aana/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/pehli-dafa-lyrics-atif-aslam/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/tose-naina-tum-jo-aaye-lyrics-armaan-malik-tulsi-kumar/,20201020,2,1,0:03:31,1,0.00%,50.00%,$0.00 
/2020/04/22/o-mere-sanam-lyrics-the-house-next-door/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/pal-lyrics-jalebi/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/tere-darbar-me-nachege-lyrics-in-hindi/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/23/nagri-ho-ayodhya-si-raghukul-sa-gharana-ho-bhajan-lyrics-in-hindi/,20201020,3,2,0:14:10,2,50.00%,66.67%,$0.00 
/2020/04/25/tera-ghata-lyrics-gajendra-verma/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20201020,11,11,0:00:00,11,100.00%,100.00%,$0.00 
/2020/04/30/alwar-tujhi-chahul-अलवार-तुझी-चाहूल/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/jo-trigunanchi-जो-त्रिगुणांची-मूर्त-ज/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/punha-na-yeyeel-wel-पुन्हा-न-येईल-वेळ-सख्या/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/tila-sanga-kuni-तिला-सांगा-कुणी/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/visaru-nako-shrirama-विसरु-नको-श्रीरामा-मला/,20201020,2,1,0:00:32,1,0.00%,50.00%,$0.00 
/2020/05/03/mone-koro-ami-nei-lyrics-মনে-করো-আমি-নেই-suman-kalyanpur/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/raji-achi-lyrics-রাজি-আছি-raj-barman-paayel-saurav/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/05/hanju-lyrics-arsh-maini/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/06/botal-free-lyrics-jordan-sandhu/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/09/dil-ki-gullak-lyrics-rik-basu/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/18/roti-joga-rakhi-lyrics-ps-chauhan/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/28/sine-from-above-lyrics-lady-gaga-elton-john/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/30/lifeline-lyrics-singga/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/31/kobor-lyrics-কবর-imran-mahmudul-song/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/chan-ve-lyrics/,20201020,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/2020/06/04/hanera-lyrics-jasmine-sandlas/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/tere-naal-pyar-karke-lyrics-jaskirat/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/girija-mein-urja-shiv-se-hai-lyrics/,20201020,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20201020,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/17/dil-di-rani-lyrics-zain-worldwide/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/she-dont-give-a-lyrics-king/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/24/cute-song-lyrics-aroob-khan/,20201020,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/2020/06/28/spark-lyrics-fotty-seven/,20201020,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20201020,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/2020/07/01/aashiq-lyrics-harjas-harjaayi/,20201020,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/04/for-the-night-lyrics-pop-smoke-ft-lil-baby-dababy/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/09/matir-ango-hoibo-songo-lyrics-মাটির-অঙ্গ-হইবো-সাঙ্গ-a/,20201020,4,1,0:01:11,1,0.00%,25.00%,$0.00 
/2020/07/11/afreeda-lyrics-sanaa-moussa-raja-kumari/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/12/wishing-well-lyrics-juice-wrld/,20201020,3,1,0:02:50,1,0.00%,33.33%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20201020,9,8,0:00:18,8,87.50%,88.89%,$0.00 
/2020/07/14/all-by-myself-lyrics-mickey-singh/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/15/kya-hai-song-lyrics-fotty-seven/,20201020,5,4,0:16:48,4,75.00%,80.00%,$0.00 
/2020/07/16/mathi-mandi-aali-lyrics-kumar-sahil/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/17/stuntin-on-you-lyrics-tyla-yaweh-ft-dababy/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/19/kho-gaya-main-khayalon-main-reprise-lyrics-aditya-yadav/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/amar-tu-rakhje-maa-અમર-તું-રાખજે-માં/,20201020,11,8,0:02:49,8,75.00%,72.73%,$0.00 
/2020/07/23/bangla-no-bandhnarબંગલો-નો-બાંધનાર/,20201020,1,1,0:00:00,1,100.00%,100.00%,$0.00 
